longitude,latitude,WMO
degrees_east,degrees_north,
-154.501,-2.961,5400909
-154.612,-2.981,5400909
-154.722,-2.988,5400909
-154.854,-3.004,5400909
-154.97,-3.016,5400909
-155.089,-3.027,5400909
-155.208,-3.065,5400909
-155.332,-3.104,5400909
-155.447,-3.131,5400909
-155.533,-3.173,5400909
-155.667,-3.201,5400909
-155.791,-3.224,5400909
-155.91,-3.232,5400909
-156.042,-3.234,5400909
-156.18,-3.24,5400909
-156.321,-3.253,5400909
-156.457,-3.271,5400909
-156.596,-3.298,5400909
-156.725,-3.34,5400909
-156.855,-3.404,5400909
-156.949,-3.46,5400909
-157.062,-3.529,5400909
-157.173,-3.604,5400909
-157.261,-3.656,5400909
-157.34,-3.705,5400909
-157.414,-3.744,5400909
-157.48,-3.765,5400909
-157.555,-3.768,5400909
-157.64,-3.759,5400909
-157.71,-3.744,5400909
-157.804,-3.735,5400909
-157.896,-3.719,5400909
-157.998,-3.7,5400909
-158.107,-3.694,5400909
-158.223,-3.704,5400909
-158.333,-3.705,5400909
-158.433,-3.724,5400909
-158.547,-3.75,5400909
-158.662,-3.751,5400909
-158.774,-3.766,5400909
-158.859,-3.791,5400909
-158.99,-3.811,5400909
-159.12,-3.838,5400909
-159.246,-3.872,5400909
-159.364,-3.902,5400909
-159.477,-3.921,5400909
-159.597,-3.941,5400909
-159.745,-3.974,5400909
-159.883,-4.021,5400909
-150.02,3.633,5100511
-150.066,3.655,5100511
-150.123,3.665,5100511
-150.174,3.673,5100511
-150.208,3.684,5100511
-150.23,3.663,5100511
-150.257,3.655,5100511
-150.28,3.663,5100511
-150.298,3.669,5100511
-150.296,3.67,5100511
-150.29,3.664,5100511
-150.285,3.657,5100511
-150.284,3.647,5100511
-150.29,3.645,5100511
-150.299,3.65,5100511
-150.303,3.645,5100511
-150.305,3.645,5100511
-150.303,3.653,5100511
-150.296,3.667,5100511
-150.285,3.684,5100511
-150.277,3.683,5100511
-150.266,3.677,5100511
-150.248,3.683,5100511
-150.24,3.697,5100511
-150.226,3.688,5100511
-150.211,3.671,5100511
-150.202,3.652,5100511
-150.192,3.634,5100511
-150.182,3.615,5100511
-150.172,3.588,5100511
-150.189,3.59,5100511
-150.189,3.598,5100511
-150.188,3.601,5100511
-150.197,3.607,5100511
-150.204,3.613,5100511
-150.195,3.637,5100511
-150.183,3.641,5100511
-150.169,3.65,5100511
-150.162,3.641,5100511
-150.141,3.654,5100511
-150.121,3.651,5100511
-150.099,3.647,5100511
-150.095,3.634,5100511
-150.074,3.624,5100511
-150.089,3.604,5100511
-150.082,3.582,5100511
-150.101,3.557,5100511
-150.123,3.539,5100511
-150.154,3.515,5100511
-150.172,3.501,5100511
-150.201,3.513,5100511
-150.229,3.524,5100511
-150.241,3.537,5100511
-150.25,3.553,5100511
-150.259,3.586,5100511
-150.265,3.61,5100511
-150.258,3.629,5100511
-150.241,3.643,5100511
-150.228,3.641,5100511
-150.231,3.631,5100511
-150.226,3.615,5100511
-150.217,3.587,5100511
-150.225,3.544,5100511
-150.245,3.499,5100511
-150.268,3.467,5100511
-150.312,3.41,5100511
-150.361,3.362,5100511
-150.423,3.333,5100511
-150.484,3.311,5100511
-150.553,3.293,5100511
-150.612,3.281,5100511
-150.673,3.273,5100511
-150.738,3.276,5100511
-150.794,3.289,5100511
-150.853,3.305,5100511
-150.9,3.334,5100511
-150.93,3.362,5100511
-150.958,3.392,5100511
-150.978,3.44,5100511
-150.983,3.463,5100511
-150.989,3.472,5100511
-150.99,3.469,5100511
-151.001,3.459,5100511
-151.013,3.444,5100511
-151.036,3.42,5100511
-151.066,3.386,5100511
-151.106,3.362,5100511
-151.15,3.303,5100511
-151.209,3.267,5100511
-151.249,3.236,5100511
-151.297,3.214,5100511
-151.356,3.199,5100511
-151.428,3.182,5100511
-151.488,3.16,5100511
-151.546,3.141,5100511
-151.597,3.135,5100511
-151.641,3.14,5100511
-151.68,3.14,5100511
-151.713,3.125,5100511
-151.749,3.118,5100511
-151.792,3.115,5100511
-151.827,3.105,5100511
-151.873,3.083,5100511
-151.925,3.067,5100511
-151.975,3.056,5100511
-152.012,3.042,5100511
-152.06,3.013,5100511
-152.116,2.97,5100511
-152.183,2.925,5100511
-152.251,2.877,5100511
-152.337,2.832,5100511
-152.438,2.795,5100511
-152.535,2.781,5100511
-152.643,2.778,5100511
-152.733,2.782,5100511
-152.833,2.776,5100511
-152.925,2.802,5100511
-153.001,2.818,5100511
-153.075,2.845,5100511
-153.158,2.882,5100511
-153.245,2.903,5100511
-153.331,2.934,5100511
-153.402,2.958,5100511
-153.479,2.972,5100511
-153.55,2.98,5100511
-153.628,2.979,5100511
-153.718,2.974,5100511
-153.804,2.979,5100511
-153.902,2.987,5100511
-153.991,2.989,5100511
-154.097,3.002,5100511
-154.173,3.046,5100511
-154.262,3.092,5100511
-154.331,3.146,5100511
-154.391,3.189,5100511
-154.444,3.239,5100511
-154.481,3.283,5100511
-154.497,3.317,5100511
-154.506,3.321,5100511
-154.536,3.302,5100511
-154.574,3.288,5100511
-154.615,3.258,5100511
-154.672,3.238,5100511
-154.732,3.225,5100511
-154.807,3.214,5100511
-154.871,3.217,5100511
-154.928,3.206,5100511
-154.991,3.203,5100511
-155.04,3.206,5100511
-155.081,3.21,5100511
-155.128,3.211,5100511
-155.163,3.191,5100511
-155.218,3.197,5100511
-155.263,3.212,5100511
-155.312,3.221,5100511
-155.363,3.235,5100511
-155.417,3.255,5100511
-155.461,3.264,5100511
-155.505,3.288,5100511
-155.545,3.313,5100511
-155.583,3.338,5100511
-155.615,3.363,5100511
-155.641,3.386,5100511
-155.645,3.392,5100511
-155.663,3.426,5100511
-155.672,3.448,5100511
-155.676,3.467,5100511
-155.677,3.503,5100511
-155.666,3.542,5100511
-155.662,3.568,5100511
-155.656,3.594,5100511
-155.65,3.628,5100511
-155.638,3.651,5100511
-155.629,3.667,5100511
-155.616,3.67,5100511
-155.608,3.683,5100511
-155.598,3.699,5100511
-155.574,3.717,5100511
-155.561,3.716,5100511
-155.567,3.739,5100511
-155.559,3.756,5100511
-155.563,3.793,5100511
-155.544,3.8,5100511
-155.562,3.822,5100511
-155.547,3.847,5100511
-155.524,3.883,5100511
-155.485,3.911,5100511
-155.491,3.909,5100511
-155.47,3.931,5100511
-155.429,3.932,5100511
-155.395,3.929,5100511
-155.38,3.925,5100511
-155.354,3.942,5100511
-155.317,3.947,5100511
-155.282,3.974,5100511
-155.227,3.987,5100511
-155.173,4.006,5100511
-155.121,3.985,5100511
-155.068,3.956,5100511
-155.014,3.944,5100511
-154.977,3.923,5100511
-154.948,3.863,5100511
-154.925,3.808,5100511
-154.922,3.739,5100511
-154.929,3.665,5100511
-154.946,3.59,5100511
-154.971,3.517,5100511
-155.015,3.448,5100511
-155.081,3.4,5100511
-155.155,3.384,5100511
-155.22,3.384,5100511
-155.276,3.386,5100511
-155.327,3.405,5100511
-155.367,3.428,5100511
-155.388,3.445,5100511
-155.412,3.468,5100511
-155.437,3.504,5100511
-155.447,3.516,5100511
-155.443,3.537,5100511
-155.452,3.535,5100511
-155.47,3.527,5100511
-155.484,3.501,5100511
-155.494,3.494,5100511
-155.527,3.484,5100511
-155.542,3.472,5100511
-155.542,3.456,5100511
-155.535,3.453,5100511
-155.567,3.445,5100511
-155.574,3.461,5100511
-155.585,3.44,5100511
-155.598,3.433,5100511
-155.62,3.444,5100511
-155.646,3.46,5100511
-155.652,3.452,5100511
-155.67,3.473,5100511
-155.713,3.438,5100511
-155.742,3.424,5100511
-155.767,3.383,5100511
-155.799,3.34,5100511
-155.844,3.312,5100511
-155.895,3.283,5100511
-155.937,3.24,5100511
-155.99,3.194,5100511
-156.063,3.176,5100511
-156.136,3.171,5100511
-156.215,3.159,5100511
-156.309,3.147,5100511
-156.396,3.157,5100511
-156.49,3.142,5100511
-156.582,3.117,5100511
-156.68,3.111,5100511
-156.799,3.112,5100511
-156.891,3.11,5100511
-156.973,3.099,5100511
-157.065,3.086,5100511
-157.166,3.056,5100511
-157.279,3.014,5100511
-157.365,2.955,5100511
-157.524,2.921,5100511
-157.658,2.908,5100511
-157.801,2.888,5100511
-157.935,2.889,5100511
-158.06,2.901,5100511
-158.179,2.928,5100511
-158.301,2.959,5100511
-158.413,2.98,5100511
-158.524,3.014,5100511
-158.656,3.013,5100511
-158.745,3.043,5100511
-158.855,3.046,5100511
-158.981,3.056,5100511
-159.066,3.079,5100511
-159.178,3.102,5100511
-159.285,3.123,5100511
-159.414,3.153,5100511
-159.524,3.192,5100511
-159.628,3.245,5100511
-159.716,3.284,5100511
-159.808,3.335,5100511
-159.888,3.41,5100511
-159.954,3.489,5100511
-159.998,3.558,5100511
-159.978,4.104,5100511
-159.948,4.149,5100511
-159.913,4.203,5100511
-159.862,4.255,5100511
-159.804,4.287,5100511
-159.774,4.346,5100511
-159.723,4.391,5100511
-159.696,4.449,5100511
-159.658,4.5,5100511
-159.618,4.563,5100511
-159.576,4.628,5100511
-159.535,4.694,5100511
-159.495,4.758,5100511
-159.466,4.805,5100511
-159.426,4.912,5100511
-159.364,4.972,5100511
-150.051,4.465,5100955
-150.115,4.499,5100955
-150.185,4.55,5100955
-150.245,4.59,5100955
-150.309,4.624,5100955
-150.383,4.672,5100955
-150.425,4.701,5100955
-150.495,4.737,5100955
-150.554,4.769,5100955
-150.602,4.809,5100955
-150.686,4.87,5100955
-150.755,4.95,5100955
-150.029,3.617,5100956
-150.128,3.656,5100956
-150.249,3.689,5100956
-150.334,3.691,5100956
-150.455,3.711,5100956
-150.57,3.736,5100956
-150.666,3.755,5100956
-150.796,3.744,5100956
-150.912,3.742,5100956
-151.036,3.747,5100956
-151.178,3.751,5100956
-151.32,3.767,5100956
-151.473,3.782,5100956
-151.633,3.782,5100956
-151.77,3.755,5100956
-151.92,3.738,5100956
-152.067,3.712,5100956
-152.206,3.7,5100956
-152.347,3.671,5100956
-152.477,3.627,5100956
-152.62,3.604,5100956
-152.756,3.558,5100956
-152.885,3.543,5100956
-152.99,3.51,5100956
-153.089,3.487,5100956
-153.189,3.448,5100956
-153.285,3.428,5100956
-153.369,3.394,5100956
-153.463,3.382,5100956
-153.529,3.371,5100956
-153.605,3.368,5100956
-153.676,3.353,5100956
-153.747,3.332,5100956
-153.831,3.341,5100956
-153.891,3.337,5100956
-153.965,3.336,5100956
-154.042,3.316,5100956
-154.111,3.293,5100956
-154.177,3.288,5100956
-154.252,3.28,5100956
-154.319,3.265,5100956
-154.366,3.264,5100956
-154.407,3.27,5100956
-154.429,3.249,5100956
-154.478,3.226,5100956
-154.502,3.186,5100956
-154.529,3.133,5100956
-154.571,3.091,5100956
-154.628,3.06,5100956
-154.693,3.06,5100956
-154.759,3.041,5100956
-154.829,3.049,5100956
-154.911,3.076,5100956
-154.979,3.112,5100956
-155.054,3.173,5100956
-155.126,3.245,5100956
-155.202,3.324,5100956
-155.243,3.398,5100956
-155.296,3.45,5100956
-155.356,3.495,5100956
-155.416,3.544,5100956
-155.452,3.621,5100956
-155.492,3.68,5100956
-155.546,3.724,5100956
-155.578,3.751,5100956
-155.634,3.769,5100956
-155.694,3.788,5100956
-155.773,3.787,5100956
-155.847,3.801,5100956
-155.908,3.8,5100956
-155.99,3.782,5100956
-156.081,3.774,5100956
-156.17,3.747,5100956
-156.269,3.727,5100956
-156.356,3.701,5100956
-156.44,3.66,5100956
-156.521,3.617,5100956
-156.606,3.573,5100956
-156.7,3.541,5100956
-156.782,3.521,5100956
-156.877,3.528,5100956
-156.926,3.536,5100956
-156.968,3.534,5100956
-156.991,3.529,5100956
-157.01,3.515,5100956
-157.01,3.491,5100956
-157.04,3.449,5100956
-157.07,3.422,5100956
-157.084,3.381,5100956
-157.113,3.335,5100956
-157.156,3.278,5100956
-157.227,3.257,5100956
-157.266,3.27,5100956
-157.318,3.273,5100956
-157.349,3.265,5100956
-157.404,3.276,5100956
-157.446,3.313,5100956
-157.511,3.337,5100956
-157.565,3.365,5100956
-157.633,3.382,5100956
-157.653,3.434,5100956
-157.7,3.445,5100956
-157.747,3.455,5100956
-157.807,3.455,5100956
-157.837,3.449,5100956
-157.902,3.423,5100956
-157.981,3.406,5100956
-158.041,3.393,5100956
-158.108,3.349,5100956
-158.186,3.302,5100956
-158.236,3.231,5100956
-158.293,3.176,5100956
-158.332,3.133,5100956
-158.371,3.086,5100956
-158.421,3.021,5100956
-158.458,2.995,5100956
-158.512,2.948,5100956
-158.56,2.931,5100956
-158.614,2.955,5100956
-158.643,2.998,5100956
-158.705,3.056,5100956
-158.764,3.107,5100956
-158.798,3.173,5100956
-158.8,3.262,5100956
-158.839,3.324,5100956
-158.855,3.386,5100956
-158.895,3.427,5100956
-158.919,3.46,5100956
-158.952,3.483,5100956
-158.988,3.499,5100956
-159.046,3.502,5100956
-159.149,3.506,5100956
-159.215,3.533,5100956
-159.297,3.555,5100956
-159.343,3.548,5100956
-159.434,3.452,5100956
-159.541,3.403,5100956
-159.616,3.319,5100956
-159.657,3.253,5100956
-159.698,3.207,5100956
-159.753,3.191,5100956
-159.793,3.171,5100956
-159.814,3.164,5100956
-159.84,3.181,5100956
-159.864,3.222,5100956
-159.904,3.275,5100956
-159.866,3.316,5100956
-159.88,3.386,5100956
-159.874,3.429,5100956
-159.851,3.488,5100956
-159.799,3.541,5100956
-159.791,3.615,5100956
-159.765,3.676,5100956
-159.742,3.735,5100956
-159.736,3.801,5100956
-159.737,3.885,5100956
-159.742,3.992,5100956
-159.755,4.078,5100956
-159.759,4.214,5100956
-159.745,4.337,5100956
-159.773,4.472,5100956
-159.758,4.602,5100956
-159.698,4.712,5100956
-159.68,4.852,5100956
-159.638,4.988,5100956
-158.771,4.998,5100956
-158.82,4.954,5100956
-158.887,4.866,5100956
-158.96,4.809,5100956
-159.024,4.762,5100956
-159.145,4.757,5100956
-159.244,4.754,5100956
-159.345,4.78,5100956
-159.426,4.829,5100956
-159.506,4.873,5100956
-159.544,4.92,5100956
-159.574,4.942,5100956
-159.572,4.965,5100956
-159.582,4.97,5100956
-159.624,4.959,5100956
-159.646,4.959,5100956
-159.654,4.985,5100956
-159.692,4.946,5100956
-159.757,4.926,5100956
-159.802,4.903,5100956
-159.843,4.907,5100956
-159.942,4.915,5100956
-159.529,4.985,5100956
-159.513,4.995,5100956
-158.182,4.911,5100956
-158.209,4.847,5100956
-158.23,4.83,5100956
-158.269,4.81,5100956
-158.296,4.842,5100956
-158.311,4.893,5100956
-158.28,4.932,5100956
-158.239,4.973,5100956
-158.184,4.989,5100956
-157.364,4.993,5100956
-157.262,4.955,5100956
-157.175,4.937,5100956
-157.098,4.911,5100956
-157.043,4.9,5100956
-156.977,4.888,5100956
-156.928,4.931,5100956
-156.886,4.962,5100956
-154.342,4.908,5100956
-154.244,4.835,5100956
-154.156,4.775,5100956
-154.106,4.752,5100956
-154.022,4.732,5100956
-153.986,4.697,5100956
-153.901,4.641,5100956
-153.892,4.586,5100956
-153.876,4.552,5100956
-153.852,4.541,5100956
-153.852,4.525,5100956
-153.848,4.532,5100956
-153.855,4.518,5100956
-153.871,4.544,5100956
-153.887,4.577,5100956
-153.896,4.624,5100956
-153.906,4.681,5100956
-153.877,4.705,5100956
-153.838,4.741,5100956
-153.839,4.778,5100956
-153.785,4.818,5100956
-153.74,4.875,5100956
-153.667,4.92,5100956
-153.609,4.995,5100956
-153.102,4.987,5100956
-153.041,4.964,5100956
-153.003,4.911,5100956
-152.977,4.867,5100956
-152.952,4.824,5100956
-152.916,4.78,5100956
-152.863,4.737,5100956
-152.819,4.698,5100956
-152.801,4.653,5100956
-152.777,4.632,5100956
-152.775,4.633,5100956
-152.744,4.63,5100956
-152.716,4.685,5100956
-152.692,4.738,5100956
-152.647,4.79,5100956
-152.569,4.807,5100956
-152.501,4.847,5100956
-152.44,4.865,5100956
-152.374,4.883,5100956
-152.348,4.907,5100956
-152.3,4.867,5100956
-152.287,4.859,5100956
-152.255,4.844,5100956
-152.234,4.856,5100956
-152.216,4.896,5100956
-152.206,4.984,5100956
-150.001,-4.263,5100957
-150.074,-4.272,5100957
-150.127,-4.297,5100957
-150.19,-4.329,5100957
-150.259,-4.363,5100957
-150.311,-4.377,5100957
-150.35,-4.411,5100957
-150.386,-4.45,5100957
-150.431,-4.478,5100957
-150.437,-4.479,5100957
-150.456,-4.483,5100957
-150.474,-4.472,5100957
-150.533,-4.45,5100957
-150.58,-4.436,5100957
-150.63,-4.421,5100957
-150.671,-4.403,5100957
-150.754,-4.388,5100957
-150.82,-4.378,5100957
-150.879,-4.389,5100957
-150.918,-4.414,5100957
-150.969,-4.435,5100957
-151.01,-4.43,5100957
-151.034,-4.433,5100957
-151.082,-4.433,5100957
-151.127,-4.439,5100957
-151.155,-4.414,5100957
-151.188,-4.399,5100957
-151.269,-4.386,5100957
-151.315,-4.378,5100957
-151.376,-4.377,5100957
-151.444,-4.369,5100957
-151.508,-4.36,5100957
-151.597,-4.358,5100957
-151.7,-4.377,5100957
-151.76,-4.404,5100957
-151.851,-4.446,5100957
-151.929,-4.514,5100957
-152.0,-4.547,5100957
-152.029,-4.609,5100957
-152.06,-4.66,5100957
-152.107,-4.741,5100957
-152.14,-4.784,5100957
-152.148,-4.817,5100957
-152.141,-4.829,5100957
-152.223,-4.884,5100957
-152.268,-4.898,5100957
-152.289,-4.941,5100957
-152.303,-4.91,5100957
-152.389,-4.925,5100957
-152.433,-4.935,5100957
-152.462,-4.931,5100957
-152.516,-4.907,5100957
-152.597,-4.894,5100957
-152.682,-4.87,5100957
-152.77,-4.864,5100957
-152.894,-4.852,5100957
-152.995,-4.853,5100957
-153.097,-4.877,5100957
-153.161,-4.925,5100957
-153.234,-4.967,5100957
-155.936,4.974,5100522
-155.917,4.909,5100522
-155.899,4.862,5100522
-155.859,4.803,5100522
-155.794,4.77,5100522
-155.757,4.728,5100522
-155.697,4.699,5100522
-155.671,4.643,5100522
-155.626,4.605,5100522
-155.593,4.556,5100522
-155.551,4.528,5100522
-155.503,4.492,5100522
-155.456,4.45,5100522
-155.419,4.416,5100522
-155.369,4.379,5100522
-155.38,4.35,5100522
-155.381,4.337,5100522
-155.397,4.346,5100522
-155.381,4.357,5100522
-155.376,4.387,5100522
-155.39,4.412,5100522
-155.375,4.459,5100522
-155.378,4.49,5100522
-155.367,4.525,5100522
-155.375,4.573,5100522
-155.389,4.644,5100522
-155.402,4.711,5100522
-155.399,4.77,5100522
-155.405,4.811,5100522
-155.395,4.855,5100522
-155.364,4.889,5100522
-155.334,4.915,5100522
-155.294,4.943,5100522
-155.245,4.966,5100522
-155.183,4.958,5100522
-155.145,4.944,5100522
-155.113,4.93,5100522
-155.089,4.906,5100522
-155.091,4.889,5100522
-155.112,4.87,5100522
-155.161,4.882,5100522
-155.193,4.926,5100522
-155.224,4.985,5100522
-150.012,-4.126,5100832
-150.06,-4.105,5100832
-150.119,-4.098,5100832
-150.203,-4.077,5100832
-150.29,-4.083,5100832
-150.382,-4.073,5100832
-150.492,-4.089,5100832
-150.596,-4.092,5100832
-150.719,-4.108,5100832
-150.834,-4.118,5100832
-150.933,-4.165,5100832
-151.026,-4.2,5100832
-151.122,-4.241,5100832
-151.198,-4.253,5100832
-151.274,-4.267,5100832
-151.35,-4.259,5100832
-151.405,-4.244,5100832
-151.435,-4.174,5100832
-151.48,-4.103,5100832
-151.52,-4.032,5100832
-151.571,-3.93,5100832
-151.63,-3.885,5100832
-151.702,-3.834,5100832
-151.794,-3.806,5100832
-151.904,-3.795,5100832
-151.98,-3.788,5100832
-152.046,-3.779,5100832
-152.147,-3.79,5100832
-152.234,-3.823,5100832
-152.31,-3.841,5100832
-152.351,-3.862,5100832
-152.416,-3.865,5100832
-152.466,-3.878,5100832
-152.499,-3.875,5100832
-152.518,-3.877,5100832
-152.554,-3.849,5100832
-152.617,-3.824,5100832
-152.659,-3.803,5100832
-152.714,-3.785,5100832
-152.781,-3.782,5100832
-152.848,-3.784,5100832
-152.9,-3.802,5100832
-152.951,-3.805,5100832
-153.014,-3.836,5100832
-153.079,-3.849,5100832
-153.126,-3.859,5100832
-153.164,-3.863,5100832
-153.204,-3.858,5100832
-153.251,-3.86,5100832
-153.304,-3.847,5100832
-153.341,-3.839,5100832
-153.396,-3.818,5100832
-153.471,-3.819,5100832
-153.543,-3.804,5100832
-153.614,-3.803,5100832
-153.701,-3.785,5100832
-153.814,-3.789,5100832
-153.927,-3.799,5100832
-154.029,-3.823,5100832
-154.143,-3.834,5100832
-154.257,-3.867,5100832
-154.344,-3.875,5100832
-154.405,-3.904,5100832
-154.439,-3.923,5100832
-154.509,-3.972,5100832
-154.562,-4.024,5100832
-154.616,-4.075,5100832
-154.643,-4.091,5100832
-154.694,-4.125,5100832
-154.727,-4.15,5100832
-154.783,-4.184,5100832
-154.832,-4.219,5100832
-154.898,-4.252,5100832
-154.965,-4.278,5100832
-155.006,-4.319,5100832
-155.038,-4.365,5100832
-155.117,-4.412,5100832
-155.179,-4.451,5100832
-155.248,-4.465,5100832
-155.299,-4.515,5100832
-155.371,-4.548,5100832
-155.46,-4.574,5100832
-155.572,-4.594,5100832
-155.697,-4.603,5100832
-155.812,-4.625,5100832
-155.916,-4.633,5100832
-156.019,-4.67,5100832
-156.12,-4.725,5100832
-156.224,-4.76,5100832
-156.321,-4.804,5100832
-156.415,-4.841,5100832
-156.503,-4.886,5100832
-156.589,-4.922,5100832
-156.671,-4.963,5100832
-156.734,-4.984,5100832
-150.032,-4.414,5100791
-150.07,-4.396,5100791
-150.127,-4.349,5100791
-150.194,-4.32,5100791
-150.238,-4.28,5100791
-150.306,-4.239,5100791
-150.385,-4.178,5100791
-150.467,-4.125,5100791
-150.548,-4.091,5100791
-150.639,-4.066,5100791
-150.738,-4.059,5100791
-150.825,-4.034,5100791
-150.915,-4.015,5100791
-151.012,-4.014,5100791
-151.094,-4.046,5100791
-151.185,-4.065,5100791
-151.257,-4.095,5100791
-151.329,-4.095,5100791
-151.4,-4.109,5100791
-151.46,-4.1,5100791
-151.506,-4.088,5100791
-151.556,-4.045,5100791
-151.609,-4.016,5100791
-151.68,-3.985,5100791
-151.738,-3.969,5100791
-151.787,-3.941,5100791
-151.851,-3.925,5100791
-151.943,-3.916,5100791
-152.008,-3.892,5100791
-152.085,-3.893,5100791
-152.159,-3.863,5100791
-152.248,-3.855,5100791
-152.323,-3.855,5100791
-152.388,-3.877,5100791
-152.475,-3.897,5100791
-152.532,-3.907,5100791
-152.593,-3.922,5100791
-152.627,-3.93,5100791
-152.677,-3.93,5100791
-152.736,-3.903,5100791
-152.793,-3.882,5100791
-152.87,-3.854,5100791
-152.942,-3.828,5100791
-153.044,-3.755,5100791
-153.121,-3.782,5100791
-153.193,-3.775,5100791
-153.294,-3.746,5100791
-153.396,-3.754,5100791
-153.488,-3.775,5100791
-153.549,-3.788,5100791
-153.618,-3.787,5100791
-153.676,-3.794,5100791
-153.725,-3.782,5100791
-153.798,-3.777,5100791
-153.861,-3.724,5100791
-153.94,-3.713,5100791
-153.998,-3.66,5100791
-154.09,-3.626,5100791
-154.164,-3.592,5100791
-154.239,-3.537,5100791
-154.304,-3.485,5100791
-154.385,-3.432,5100791
-154.439,-3.376,5100791
-154.542,-3.353,5100791
-154.637,-3.328,5100791
-154.722,-3.311,5100791
-154.816,-3.302,5100791
-154.897,-3.29,5100791
-154.977,-3.306,5100791
-155.04,-3.302,5100791
-155.091,-3.299,5100791
-155.152,-3.272,5100791
-155.213,-3.247,5100791
-155.252,-3.216,5100791
-155.298,-3.151,5100791
-155.357,-3.084,5100791
-155.413,-3.018,5100791
-155.468,-2.988,5100791
-155.531,-2.952,5100791
-155.602,-2.915,5100791
-155.676,-2.902,5100791
-155.735,-2.881,5100791
-155.796,-2.882,5100791
-155.866,-2.9,5100791
-155.925,-2.922,5100791
-155.968,-2.967,5100791
-156.055,-2.985,5100791
-156.117,-2.952,5100791
-156.173,-2.912,5100791
-156.168,-2.854,5100791
-156.211,-2.831,5100791
-156.247,-2.779,5100791
-156.251,-2.747,5100791
-156.285,-2.714,5100791
-156.303,-2.669,5100791
-156.327,-2.623,5100791
-156.352,-2.564,5100791
-156.366,-2.574,5100791
-156.374,-2.552,5100791
-156.396,-2.603,5100791
-156.399,-2.597,5100791
-156.413,-2.597,5100791
-156.422,-2.587,5100791
-156.44,-2.579,5100791
-156.447,-2.58,5100791
-156.435,-2.555,5100791
-156.434,-2.556,5100791
-156.428,-2.521,5100791
-156.421,-2.511,5100791
-156.403,-2.516,5100791
-156.385,-2.507,5100791
-156.39,-2.471,5100791
-156.362,-2.436,5100791
-156.365,-2.405,5100791
-156.347,-2.372,5100791
-156.36,-2.347,5100791
-156.359,-2.322,5100791
-156.334,-2.328,5100791
-156.344,-2.324,5100791
-156.336,-2.343,5100791
-156.303,-2.363,5100791
-156.285,-2.372,5100791
-156.256,-2.391,5100791
-156.203,-2.415,5100791
-156.177,-2.444,5100791
-156.133,-2.472,5100791
-156.079,-2.48,5100791
-156.072,-2.485,5100791
-156.033,-2.486,5100791
-155.994,-2.487,5100791
-155.943,-2.483,5100791
-155.92,-2.488,5100791
-155.873,-2.491,5100791
-155.841,-2.506,5100791
-155.786,-2.488,5100791
-155.76,-2.495,5100791
-155.737,-2.495,5100791
-155.71,-2.504,5100791
-155.695,-2.503,5100791
-155.687,-2.53,5100791
-155.694,-2.551,5100791
-155.688,-2.59,5100791
-155.695,-2.609,5100791
-155.714,-2.665,5100791
-155.732,-2.727,5100791
-155.721,-2.795,5100791
-155.729,-2.844,5100791
-155.759,-2.921,5100791
-155.781,-3.0,5100791
-155.798,-3.05,5100791
-155.82,-3.124,5100791
-155.854,-3.174,5100791
-155.88,-3.197,5100791
-155.9,-3.227,5100791
-155.94,-3.239,5100791
-155.971,-3.212,5100791
-156.015,-3.199,5100791
-156.051,-3.177,5100791
-156.092,-3.184,5100791
-156.165,-3.169,5100791
-156.216,-3.181,5100791
-156.253,-3.19,5100791
-156.304,-3.215,5100791
-156.33,-3.215,5100791
-156.371,-3.235,5100791
-156.402,-3.256,5100791
-156.427,-3.27,5100791
-156.477,-3.275,5100791
-156.503,-3.275,5100791
-156.533,-3.259,5100791
-156.578,-3.231,5100791
-156.657,-3.195,5100791
-156.737,-3.169,5100791
-156.824,-3.142,5100791
-156.911,-3.116,5100791
-157.018,-3.089,5100791
-157.111,-3.106,5100791
-157.204,-3.12,5100791
-157.277,-3.149,5100791
-157.378,-3.171,5100791
-157.448,-3.232,5100791
-157.507,-3.267,5100791
-157.566,-3.298,5100791
-157.648,-3.307,5100791
-157.681,-3.348,5100791
-157.732,-3.351,5100791
-157.762,-3.359,5100791
-157.825,-3.33,5100791
-157.887,-3.308,5100791
-157.941,-3.278,5100791
-157.985,-3.271,5100791
-158.071,-3.248,5100791
-158.14,-3.256,5100791
-158.202,-3.272,5100791
-158.245,-3.283,5100791
-158.317,-3.29,5100791
-158.362,-3.306,5100791
-158.403,-3.328,5100791
-158.449,-3.358,5100791
-158.499,-3.372,5100791
-158.552,-3.385,5100791
-158.601,-3.382,5100791
-158.668,-3.393,5100791
-158.718,-3.418,5100791
-158.772,-3.417,5100791
-158.81,-3.431,5100791
-158.848,-3.44,5100791
-158.93,-3.481,5100791
-158.981,-3.504,5100791
-159.034,-3.512,5100791
-159.081,-3.509,5100791
-159.16,-3.517,5100791
-159.209,-3.525,5100791
-159.246,-3.541,5100791
-159.291,-3.547,5100791
-159.333,-3.568,5100791
-159.377,-3.589,5100791
-159.421,-3.603,5100791
-159.469,-3.619,5100791
-159.521,-3.642,5100791
-159.582,-3.658,5100791
-159.617,-3.671,5100791
-159.669,-3.682,5100791
-159.743,-3.679,5100791
-159.805,-3.674,5100791
-159.866,-3.663,5100791
-159.93,-3.663,5100791
-150.029,-2.75,5100786
